category,phenotype,phe_code,all_7_days_mwu_stat,all_7_days_pvalue,all_7_days_c_pvalue,all_14_days_mwu_stat,all_14_days_pvalue,all_14_days_c_pvalue,all_21_days_mwu_stat,all_21_days_pvalue,all_21_days_c_pvalue,all_28_days_mwu_stat,all_28_days_pvalue,all_28_days_c_pvalue,all_3_months_mwu_stat,all_3_months_pvalue,all_3_months_c_pvalue,all_6_months_mwu_stat,all_6_months_pvalue,all_6_months_c_pvalue,all_9_months_mwu_stat,all_9_months_pvalue,all_9_months_c_pvalue,all_1_year_mwu_stat,all_1_year_pvalue,all_1_year_c_pvalue,new_7_days_mwu_stat,new_7_days_pvalue,new_7_days_c_pvalue,new_14_days_mwu_stat,new_14_days_pvalue,new_14_days_c_pvalue,new_21_days_mwu_stat,new_21_days_pvalue,new_21_days_c_pvalue,new_28_days_mwu_stat,new_28_days_pvalue,new_28_days_c_pvalue,new_3_months_mwu_stat,new_3_months_pvalue,new_3_months_c_pvalue,new_6_months_mwu_stat,new_6_months_pvalue,new_6_months_c_pvalue,new_9_months_mwu_stat,new_9_months_pvalue,new_9_months_c_pvalue,new_1_year_mwu_stat,new_1_year_pvalue,new_1_year_c_pvalue
congenital anomalies,Valvular heart disease/ heart chambers,747.12,35459882.5,0.486018485594824,0.4905094161598686,75763077.0,0.0495987949092662,0.08046741281065731,112081069.5,0.0157300656765995,0.02899604091934198,148600438.0,0.0095330891568837,0.018155714742604426,311143540.5,0.0004535759269748,0.000991360042923905,407883661.5,0.0013861900806618,0.0028321765961757963,446338498.5,0.0003619564505473,0.00078951750775647,461623435.5,0.0004599660241983,0.0009909144595384007,12496858.5,0.3914422603196428,0.426237127903611,25789821.0,0.0023344005306016,0.006301569971652304,38750269.0,0.0007247040628256,0.0020600188374782042,51952793.0,0.0002238400270893,0.0006541991267908911,100454282.0,1.7442127477235385e-07,6.639900800993016e-07,120703964.0,1.2004505857443174e-07,4.478433735009243e-07,126563850.5,2.9943586060300163e-08,1.1535085993683814e-07,128827864.5,3.97064625473458e-08,1.5041221314403482e-07
congenital anomalies,Congenital anomalies of great vessels,747.13,88473146.0,0.0723195516247873,0.11540603773890579,199754115.5,0.0134654013070078,0.026071308913568323,304958065.0,0.0097421372603546,0.019106672301315714,409804892.5,0.0728915432196004,0.10712528822880588,859179574.0,0.0070433175961967,0.013076840554945988,1103658107.0,6.413385487104787e-05,0.00014817622344929463,1194087229.5,5.544643319840293e-06,1.4228533225178398e-05,1228825149.0,3.125941951671868e-06,8.161748686784154e-06,33357955.0,0.2932359302131034,0.3559356597501947,73532739.0,0.0552619366084106,0.09449594498342097,108902763.0,0.0164450962860488,0.03404239677048329,145991662.5,0.0017218225027904,0.004545241122957638,292621230.0,1.372659714987794e-06,4.773436033089042e-06,356984517.5,1.231380386620139e-07,4.576932245856473e-07,382053941.5,3.6274032695250914e-07,1.289811858665071e-06,389398508.5,1.361716934189224e-07,5.027498391082678e-07
congenital anomalies,Congenital anomalies of peripheral vascular system,747.2,5389950.5,0.3485487786885659,0.3880220265581657,13779630.0,0.3426269430211492,0.377304257386326,22793671.5,0.273540335571359,0.31103687595305096,31119034.0,0.2253108984413231,0.2676375927114822,63953461.0,0.0057078719612923,0.0107515551852707,78772164.0,0.0008029574877425,0.0017005725655035104,84783209.0,0.0005454047787812,0.0011559489947043787,86817698.5,0.0005203603337395,0.0011073521736285957,2241160.0,0.3079796120346743,0.3704509286877026,6263370.0,0.2783898060495589,0.3360962356955101,9666882.0,0.2331533739815495,0.2921909249768776,12509365.0,0.173547668714657,0.23298366010314955,24053597.5,0.0125567057386726,0.025238978534732115,29441886.5,0.0013562642837303,0.0032036990440451963,30870843.0,0.0006784000528849,0.0016705395975399168,31691496.0,0.0009717426809305,0.0023520327597819934
congenital anomalies,"Anomalies of respiratory system, congenital",748.0,4155323.0,0.3760135171035174,0.41113221863666416,9933349.0,0.4302900088779047,0.4461547657660567,14661073.0,0.2518870421833432,0.2906401843561856,19574656.0,0.4490069212731666,0.46359394815716803,36657360.0,0.3391001356655174,0.3737316388824214,43254206.5,0.2974317054290274,0.33396965200112777,46512357.0,0.3222139515309748,0.3605384373481795,48450414.5,0.4262028921573071,0.4462344280887006,1253139.5,0.0209772314364851,0.04798477264709509,4675630.5,0.2363540320406064,0.29459951334763,7645818.0,0.3560817566980589,0.39229346076904803,9636726.5,0.1610799688795371,0.22061440647099786,17874803.0,0.009025005025285,0.01897516746948,20780141.5,0.0021213865905015,0.0048633148367280615,22264276.5,0.0021895510114986,0.005003985120660852,23033475.5,0.003586271747729,0.007808570322512586
congenital anomalies,Congenital anomalies of face and neck,749.0,1510401.0,0.1864221720236825,0.2416404439458769,4129056.5,0.1129908078080288,0.15774588370409606,5877512.0,0.1029353487672219,0.14548962702853163,8880995.5,0.1588712964299771,0.20046167303881735,19371158.0,0.0781551258462695,0.11031159451871281,24320490.0,0.0250853578393938,0.03996780255145014,26897826.5,0.0341561753828588,0.05337539645649737,27887799.5,0.0297841675645514,0.04640479678584134,781600.0,0.1771900539572208,0.2485427586311762,2483241.5,0.175089067094702,0.23698675137747696,3157845.5,0.1268288456441419,0.18374164116350436,4515880.5,0.2110820598504606,0.2688490048938422,9799780.5,0.2163127065895398,0.26838798780554024,12726060.0,0.138006780934984,0.1885471020611742,13193527.0,0.0958164258409567,0.13944794071619918,13730580.5,0.1153612831765432,0.16169621397097322
congenital anomalies,Cleft palate,749.1,855912.0,0.0765681197776238,0.12061932971378889,1416595.5,0.0616443603082897,0.09611527206946731,2742863.5,0.1935983658018338,0.2371931551954672,4267873.5,0.4678191297320785,0.47624830324076467,9431293.5,0.3859693296503338,0.4118066174230132,12507942.0,0.0818033436729447,0.11304918316605897,13723020.5,0.0847315270722117,0.11626986742412282,13921158.5,0.058695522299627,0.08418385184617748,361748.0,0.2787063523942025,0.34458912892297816,603074.0,0.2234605275577366,0.28218865569380414,1364714.5,0.354944219149747,0.39229346076904803,1941987.0,0.447280360274344,0.46089120019874685,5168552.0,0.4987989538870866,0.4989821384204947,6474043.5,0.0160801957374059,0.030965862648604566,7466502.0,0.019023672823884,0.03556447658435671,7559223.0,0.0189247316745423,0.035190331343720155
congenital anomalies,Congenital anomalies of skull and face bones,749.2,1761281.0,0.007936502147716,0.01785258949932475,4601945.5,0.0271369814388722,0.04850735432198418,8213461.0,0.0950435882685595,0.13566165208431918,11403910.5,0.3288523323135447,0.36049282073975825,24988845.0,0.2612248560665123,0.3027169472985535,34261574.0,0.1904947441142651,0.23027322896411165,37295578.5,0.0600073172839757,0.08653947823184929,38745051.0,0.024551171865928,0.038829421364994905,1229011.0,0.0157831959905192,0.03767732171070117,3476023.5,0.0854771385492032,0.1342214544865757,5680223.0,0.1389545044357746,0.19691953753616326,7591890.5,0.3993793926652158,0.4253693748343188,15975934.0,0.1729890349013951,0.22755756554437445,20324284.5,0.0295792047638749,0.05249677874667838,22272513.5,0.0054367005670822,0.011423810902319613,22890691.0,0.0025459795126587,0.005664082092311033
congenital anomalies,Digestive congenital anomalies,750.0,65923.5,0.3465712331499728,0.38625796166261145,238207.5,0.4725091333842946,0.47824230790462985,283130.5,0.4666828674706927,0.47513386507076566,321915.5,0.4721606458838633,0.47827427974490944,535007.5,0.2662337324868349,0.3071471568556358,595750.0,0.2675339104342493,0.3060047581476266,616944.0,0.2668442966916127,0.3064071169140429,625279.5,0.267490457800184,0.3067497363820292,--,--,--,100983.0,0.3801799880307101,0.41670203982944526,121556.0,0.3837576228418378,0.41286418703533784,136534.5,0.3802796124627194,0.41309134893627264,185731.5,0.3809794345439799,0.4139290072612971,206171.5,0.3801792768898607,0.4092657948284991,214187.0,0.3814341113245783,0.4126792459756342,216806.5,0.381191943469735,0.41171908798500023
congenital anomalies,Esophageal atresia/tracheoesophageal fistula,750.11,695167.0,0.1546923437822748,0.2109050956143913,2100589.0,0.3628414893328819,0.3939309444926408,3235552.5,0.3693976097897349,0.3976918947949061,3895798.5,0.1990400802320222,0.24098066856662692,8293520.0,0.1936656891474373,0.23493870486738302,9567395.5,0.0235333407128509,0.037610032243544006,11098859.0,0.0385887681633706,0.05924111476106909,11626365.5,0.0510267522974244,0.07503512592051038,153179.0,0.1139086034176027,0.1764540928149554,700517.0,0.0808694900742941,0.1278216775680866,1500950.5,0.1898769315641589,0.2501756868581824,1706112.0,0.1977173965580578,0.2553802723465626,3599636.5,0.2068363278782325,0.25886738420625616,5246982.0,0.4971814292052425,0.4981669226228942,5436303.0,0.4959868216532679,0.4969641355875601,5506706.5,0.4968352927937804,0.497323343179629
congenital anomalies,Congenital anomalies of mouth/tongue,750.13,183623.0,0.0135516931457027,0.028525298420183722,724242.5,0.0124100403733606,0.024215302950748533,1797234.0,0.2103066923737038,0.25306821959832143,2360138.5,0.3678077425031431,0.3958311895510016,4123266.5,0.155046555542512,0.19684832296818935,5079763.0,0.1644523856033432,0.20327329276237674,5608922.5,0.2003442160751641,0.24055091081501936,5682574.0,0.201307184902403,0.24170713600093574,172367.5,0.0432829740317443,0.08563975343393022,563423.0,0.018712832880786,0.03859019827990422,1365256.5,0.1920321310893031,0.2519937117255324,1868903.5,0.3641738272290352,0.40030573658048957,3212233.5,0.2312093159171093,0.2837183913268557,3577409.5,0.2349713172129896,0.28690338369846924,4051488.5,0.2868805725386993,0.33328338918394707,4104574.0,0.2878521552495783,0.3356079475964763
congenital anomalies,Congenital anomalies of esophagus,750.14,213808.5,0.3102516850762223,0.3565566517443348,307744.5,0.312187776343999,0.3491619710841821,422649.0,0.1664240898240915,0.21105410889972515,850620.0,0.2698739246930403,0.3066612082824826,2123535.0,0.3781626711551104,0.40598603867014965,2358266.5,0.2049226316454306,0.2448731446955719,2445820.5,0.2057873893294821,0.24567776126336116,2693453.0,0.1910827555244129,0.2310203753280142,166271.0,0.4769389151181334,0.4832470502294566,238922.0,0.4775581079861029,0.4833006816167801,339651.0,0.2488952333723036,0.30460825191804014,382828.0,0.2467965169074211,0.3041030654530485,794597.5,0.3447637920989566,0.3862738138901353,884481.5,0.1292857258886049,0.1785626623953273,916869.5,0.1293478462289918,0.17789539554775283,928421.5,0.1292962801781405,0.17708724395366293
congenital anomalies,Lower gastrointestinal congenital anomalies,750.2,65923.5,0.3465712331499728,0.38625796166261145,145974.0,0.1604953805253622,0.20973351945938334,173019.0,0.1573371094019565,0.20206237907967003,197578.0,0.1609167251046299,0.20203988818692428,268922.0,0.1615645950318275,0.20190702105304387,299644.0,0.1623875190627635,0.20123678165148093,310525.0,0.1623277182468072,0.20184225258492472,314879.5,0.1628089693049799,0.20234220022800828,65907.0,0.3465401474879174,0.397361842972272,145930.5,0.1604734709492394,0.22157328388249875,172958.0,0.1573116626577406,0.2166368235752784,197495.5,0.1608785233922585,0.22061440647099786,268800.5,0.1615243316797426,0.21529436782246858,299504.5,0.1623441546949087,0.2153936225676545,310382.5,0.1622851623609047,0.21358616896544438,314737.0,0.1627677229977623,0.21484496079626925
congenital anomalies,Congenital anomalies of intestine,750.21,3981845.5,0.4675019894891798,0.48020319296537495,9868809.5,0.3208702463798936,0.357275991797857,15708038.5,0.3227168775559416,0.3541920886163296,19189480.5,0.1026432644462471,0.1433903845354853,35973391.5,0.0175254207448682,0.02947457125273293,42321936.0,0.0044208218918373,0.008270191043616652,45224677.5,0.0074123445117248,0.013243557514975931,46200678.0,0.0065330136812639,0.011875113410214215,1519094.5,0.1276142481389494,0.19159809367744432,4256501.5,0.0556880454621616,0.09455161075819311,7858609.5,0.1411461507167113,0.19915701439767525,9825837.5,0.0301397165443256,0.05625951122018951,17024379.0,0.0015461289043585,0.0036821316324179153,19353542.0,8.262207982198441e-05,0.00023138759750699787,20410879.0,0.0001144034616165,0.0003102621879039997,20665376.5,0.0001128950356725,0.0003059575567826881
congenital anomalies,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas",750.22,3582257.5,0.0247484978716263,0.04788931773190682,8429202.0,0.0093661810401662,0.018826400042583142,12423502.5,0.0066297585732561,0.013472521438022588,15450186.5,0.0006474168504341,0.0015101443506686293,32454376.0,0.0077352282088124,0.014259246306636395,40701371.0,0.0010331147994954,0.0021616578736431704,43437412.0,0.0010988521109473,0.002251464109905894,44119435.5,0.0009146340671944,0.0018667092950342148,2222217.5,0.1839524993043023,0.2545056891429166,4519222.5,0.0952096846757576,0.14616055427061195,6677279.0,0.3851591299354394,0.41286418703533784,8047416.5,0.3034791673482971,0.34936643205065004,15148423.0,0.3183638153702683,0.3644141622404552,18162832.0,0.4231627311825795,0.44517952260727145,19033088.0,0.408056086875658,0.4336395405982698,19269105.5,0.4062390219301667,0.43255753745751296
congenital anomalies,Congenital hypertrophic pyloric stenosis,750.5,65923.5,0.3465712331499728,0.38625796166261145,422924.5,0.3169647831961153,0.35371432327682434,502677.0,0.3104289920174284,0.3429630348489493,927572.5,0.3881479014545455,0.41248319308178977,1264181.5,0.3929325227774227,0.416661303579744,1409395.0,0.3973170285329757,0.4228849272026156,1460642.5,0.3971300290748099,0.42514840535922904,1479693.0,0.3976849425159162,0.42444050439772096,65853.5,0.3463356368130796,0.397361842972272,422608.0,0.3166756644274375,0.3684325829476604,502333.5,0.3101697771319231,0.3553649032945065,645840.0,0.1966391125209924,0.25511275061069316,878727.0,0.1978128205013523,0.25038020730964616,979005.5,0.1996538126241029,0.25210955060310014,1014195.5,0.1992110599956247,0.252154850880583,1027763.5,0.1997988430675015,0.25278160669868677
congenital anomalies,Congenital anomalies of genital organs,751.1,27894.5,0.1214153243497724,0.17272252364084856,111416.5,0.0903797106490926,0.13017279188452044,474140.5,0.0854190237607517,0.12366817173945743,670125.5,0.0263066045049975,0.04458969463597087,1446271.0,0.0249145851424584,0.04020484456010429,2156056.5,0.0174466762969193,0.028674190380741312,2591380.5,0.0315250855002385,0.049559706484609264,2623736.0,0.0314635602982674,0.04873128347971309,27861.5,0.1214159824946195,0.1838020808170582,111260.5,0.090386147706267,0.14055192224226967,151341.0,0.024453080397272,0.0471180896983009,168484.5,0.0235698971738583,0.0457423696140887,458697.0,0.0446310782300734,0.0753852665902921,766810.0,0.0671014640176238,0.10420826439603334,795371.5,0.0673342525181348,0.10375596183476234,805420.5,0.0673179569931192,0.10393484572119464
congenital anomalies,Congenital anomalies of female genital organs,751.11,1961634.0,0.1530803252344426,0.2095793310660962,5876218.5,0.2300771472229817,0.27548711049067554,9421767.5,0.358322463886088,0.38866273681963676,12697687.5,0.4732341670601723,0.47888472427880124,25485509.5,0.32913197390983,0.36429564633609396,29069975.5,0.2246384228301983,0.26448953286900184,30615976.5,0.1779347073021213,0.21713011485468653,31457699.5,0.1690262039328506,0.20876664227079114,533938.5,0.1460005816141585,0.21305100545890532,847831.5,0.0170089184877265,0.035845549707686934,1064650.5,0.0092413420699782,0.020809026600990314,1457893.5,0.0226276113403829,0.0443519248228663,4595045.5,0.0308068327065136,0.05464978386576322,5420704.5,0.0203793507562319,0.03780463048541385,5939843.0,0.0133520942352922,0.026013562906690126,6086785.0,0.0080620112415245,0.01629997907760624
congenital anomalies,Congenital anomalies of male genital organs,751.12,682906.0,0.1366788010680745,0.19065215341913017,1445378.0,0.0755174598320843,0.11265719417573243,1863198.0,0.076985919933382,0.11277387343431858,2276228.0,0.0850323559515598,0.12231669873088602,5621142.0,0.2494145651913069,0.29131171312084997,8551122.0,0.4045181605327194,0.4283617106454204,9577660.5,0.381783640805293,0.4112422550649607,10004921.5,0.3007079777168635,0.3378125028643306,252533.5,0.4887557751781874,0.4913948452385449,575998.5,0.1824115281322853,0.24268622521908056,825607.0,0.1893728475843797,0.24984915614989203,938508.5,0.1951593995258193,0.2541731171543164,2438759.0,0.2883768975922227,0.3373908988127868,3982197.0,0.3356924259127716,0.37213272214672377,4243080.5,0.2617212279453702,0.3098608717350891,4433243.0,0.208583634519316,0.25920332143315
congenital anomalies,Congenital anomalies of urinary system,751.2,1437539.0,0.1959342287956336,0.25111257745255255,3642026.5,0.0347545008414827,0.059570642709459366,5617978.5,0.0249943335576358,0.043238060786884656,7280405.5,0.0006858181985804,0.0015887861229074152,16062599.0,0.000329335473733,0.0007369147965172141,22274938.0,0.0012940383524313,0.0026753729429235098,24177952.0,0.0010518687233642,0.002159424614435973,25089479.5,0.0013559218308142,0.002740637368460407,712809.0,0.0350550073238595,0.07220400844803812,2300526.5,0.0074331598275649,0.017947906015803865,3235288.5,0.0029205808029335,0.007396276059377177,4349604.5,9.053799840621228e-05,0.0002822486172536523,7364655.0,5.104365740815499e-06,1.6986382680528402e-05,9539324.5,1.95022829492291e-05,5.9209633818830694e-05,10155483.0,2.36505979784594e-05,7.074311218850943e-05,10771694.5,6.2291779980719e-05,0.00017486315096515884
congenital anomalies,Cystic kidney disease,751.21,3821122.0,5.163432199297023e-13,3.094910885310349e-12,7777809.0,2.596666294616336e-15,1.476853955063041e-14,12643017.0,4.463561745419893e-15,2.30465535018619e-14,18076368.0,9.821391649805124e-15,4.756359670405625e-14,38290003.5,2.5711922982190364e-17,1.1838912093132985e-16,55090381.0,5.752169026758841e-15,2.3322023836119505e-14,59219064.5,1.8957716634672205e-15,7.783815418235999e-15,60655560.5,1.894085459297108e-15,7.716371501494444e-15,910866.0,5.8498024886632897e-05,0.0002568946281578077,1950270.5,5.012582007406528e-05,0.0001881676292624091,3240299.5,1.5973238139824156e-05,6.0363981342358725e-05,4870606.5,0.0002478016602339,0.0007199444684903916,11844588.0,0.0035279656655376,0.007985597959156088,16581183.5,0.0263565893112519,0.047161967776417235,17187908.0,0.0263082834345751,0.04710479622000518,17415138.0,0.0266880106454988,0.04746087757026761
congenital anomalies,Other specified congenital anomalies of kidney,751.22,1807535.0,0.0261183080458155,0.05024324228774301,4942132.0,0.0736523656057796,0.11069972668376189,7968417.5,0.1483696855296937,0.19399240536957374,10826041.0,0.0872634844134155,0.12469517995208307,29900598.5,0.3212774716835833,0.3578961942625724,38505019.5,0.1356846063449343,0.1751962327279078,41238082.5,0.092185653198796,0.1253485440248564,42785805.0,0.1158084691423678,0.15426395317055863,693034.5,0.0278011092413283,0.061625792151611195,2062914.0,0.0143949000658784,0.03165560403503244,3022697.5,0.0188740704347999,0.0379618973906099,3697206.5,0.0086923764285913,0.019096003697710646,11727157.5,0.105825741103019,0.15543201424790934,13522257.5,0.0193931246290385,0.03617426014752387,14018427.0,0.0194900550510398,0.036170412384867734,14193399.5,0.0193621500538841,0.03568081766539446
congenital anomalies,Obstructive genitourinary defect,751.3,470517.5,0.3654234521275338,0.40135335580040865,1476342.5,0.1826304219860913,0.2305334834906399,2322217.5,0.1046322492412851,0.1474760950308921,2988068.5,0.0713153597478986,0.10526519718956884,6797170.5,0.0140661184979638,0.02416666461673383,10178067.0,0.0016598148186761,0.0033583049340981776,10972252.0,0.0028873584085931,0.005526625692499209,11107809.0,0.0028593223029163,0.005530359386902672,47799.5,0.0389797346045728,0.0789869420135325,432745.0,0.3485721918230536,0.39307194609594026,865171.5,0.4820973594953085,0.4867309577151759,1107551.0,0.4279957275060176,0.44759510586891305,2613942.0,0.2627344291209995,0.31396920483543933,4442706.5,0.4772013753768145,0.48341742535667287,4605342.0,0.4775008184491657,0.4841658348582269,4661625.0,0.4761579642423297,0.48375370444958526
congenital anomalies,Nervous system congenital anomalies,752.0,126260.5,0.2616176673584177,0.31593386610973545,195706.5,0.0799270288675171,0.11731225204748481,497086.5,0.2988433886039846,0.333439370746673,564990.0,0.3044533044881595,0.3387625937247902,1045103.0,0.390921601247451,0.41575595922727726,1158645.0,0.3871383094050479,0.4144557232428955,1394535.5,0.3294781239372342,0.36698254868328106,1412666.0,0.3299193840993878,0.367083523009627,77948.0,0.4453574283484251,0.46535102782534654,112639.0,0.4492117110080941,0.46568765294366604,135538.0,0.453121828975119,0.4660271975218787,152320.5,0.4495499065737086,0.4617211880703584,207187.5,0.4504771089158461,0.46529238896241043,230003.0,0.449670049205,0.46484296497572086,238859.0,0.4509080539099667,0.46745513845712144,241739.5,0.4505039018154276,0.4679546136084819
congenital anomalies,Neural tube defects,752.1,590459.5,0.0455258461594618,0.07891978385304055,1070510.0,0.0510202578345752,0.08263960856376994,1429499.5,0.024476089683434,0.04248679718633841,2555536.5,0.1462249486147204,0.1891994564137032,6896613.0,0.4555665842123418,0.46591014930304653,8022630.5,0.388657934747611,0.41494013115472406,8688991.5,0.441379509524917,0.46028321361811564,8797501.0,0.4406407205552256,0.4572357130042826,357839.0,0.0100033257646166,0.025859685689197612,736018.5,0.0146260066938901,0.032090393682256635,874158.5,0.0137935680900403,0.02923636714736819,1455676.5,0.0553964247544152,0.09283155138026586,4581327.5,0.2802502185789782,0.3306407880141401,5343885.5,0.2856737015591225,0.3323545595814418,5684828.5,0.2395070513796169,0.28962981124027404,5758750.0,0.2402797264379639,0.2915259469474183
congenital anomalies,Spina bifida,752.11,3941430.0,5.252024751310443e-06,1.9192343236201358e-05,9218418.5,3.353235700873056e-05,0.00010171481625981603,11964196.5,6.803098341502651e-07,2.2572903349510438e-06,14662631.5,6.324038818163983e-07,1.9728673245621993e-06,23884285.5,2.486745668547663e-11,9.135703945444606e-11,30378307.0,2.435011347143639e-11,8.571898053120514e-11,33660069.5,2.1246026097086358e-12,7.723815737378268e-12,34170955.5,6.020165918648361e-13,2.218978281855555e-12,2533645.5,3.430192816705669e-07,1.947261897776206e-06,5021501.0,1.3169333371748188e-07,6.80415557540323e-07,6399458.5,3.9248572174488965e-09,2.091112451919494e-08,7200994.5,1.1512073512117096e-09,6.0778796714510684e-09,10876043.5,8.463782296255783e-12,4.5245219190090756e-11,12635441.5,2.398678836607145e-12,1.2309971085329057e-11,13639614.0,1.7031912376358937e-12,8.74820953876618e-12,13821679.5,6.399401853357684e-13,3.3440976864469124e-12
congenital anomalies,Other specified congenital anomalies of nervous system,752.2,5103360.0,0.0064330559248516,0.014740545394240535,11035509.5,0.0203625031766354,0.03781607732803719,17086267.0,0.0406646995826079,0.06648251369563694,24058275.0,0.1395097856543659,0.1821328010404238,51322407.0,0.2899469113958571,0.3297310649902393,68287355.5,0.379175461803276,0.40737685858334577,74044296.0,0.3289486577535712,0.3667830081661225,75027265.5,0.2991839145742597,0.33718574656539285,2684204.0,0.37592663982526,0.4176464220493044,5176754.5,0.2147072439376793,0.27365207085425713,7999000.0,0.1083243483251437,0.16124616735422156,11065965.0,0.1078456110922818,0.15901560073967086,22286467.0,0.0442642712080753,0.0748915699732588,26763683.0,0.0188492859365416,0.03522482085368505,27947318.0,0.0179501535521078,0.0338061225231365,28298319.5,0.017828895248801,0.03333512707986847
congenital anomalies,Congenital anomalies of the eye,753.0,640811.0,0.3819258709864916,0.4152405228186798,1130717.0,0.1768202760023413,0.22604993138996637,1847357.5,0.1416757813589525,0.18668735772820308,2316305.0,0.0501533558591671,0.07835017343897543,5116202.5,0.326555987422227,0.3618310192186387,5742974.5,0.2386540075166822,0.27847421705753955,6224580.0,0.2482061435382993,0.2887464803162216,6301703.5,0.2474724108084974,0.2888557570975438,163167.0,0.4636703277128062,0.47804770221552895,300240.5,0.0918218946909728,0.1418663035338021,620883.0,0.0365181563567669,0.06705311195451552,825085.5,0.0106175878626416,0.022915321496954088,2124407.0,0.1062881557533116,0.1557136975686271,2352118.5,0.1028879598920139,0.1490253974940202,2438379.0,0.1030219064509562,0.14807140392572432,2468989.0,0.1028987620302959,0.14706008206012844
congenital anomalies,Congenital cataract and lens anomalies,753.1,82215.5,0.4747698886214422,0.484630114761036,172948.0,0.2350381362459858,0.2800871123597997,207692.5,0.2372499800354907,0.278146977160374,285619.0,0.1005648605186244,0.1410682250309532,463200.0,0.0459915554615108,0.06965972435398425,509624.5,0.0442408002197871,0.0666169274985812,528123.0,0.044211219100027,0.06679530504722701,809602.0,0.0683735410674775,0.09621921706673248,82153.0,0.4747592370931904,0.4832470502294566,172814.0,0.2350427576385404,0.29334557154628227,207502.0,0.2372245400190635,0.29578716095483065,285356.0,0.1005509368868061,0.14983462825924673,462746.5,0.0459808799035226,0.07714655142410724,509113.5,0.0442315614787717,0.07450305134375063,527582.0,0.0441995782552291,0.07384090377426684,808789.5,0.0683583356313774,0.1052222719159722
congenital anomalies,Congenital anomalies of posterior segment of eye,753.2,164147.0,0.1404705660310542,0.1942089541610778,714401.0,0.4519774152110483,0.46295734524347915,1083818.0,0.1766586381879809,0.22180960526828372,1705644.0,0.35622436689124,0.3854044480089267,2829558.5,0.4182742753760547,0.43507243904577586,3559881.0,0.3645644940101041,0.39653048304648075,3691112.0,0.3654333414303045,0.39813601298390094,3737268.0,0.3650237791253717,0.3976897989014196,65857.5,0.3465978834842492,0.397361842972272,196025.5,0.3123450687827903,0.365162543917593,358834.0,0.2911482493048571,0.3391511864662314,637988.0,0.4499665753394429,0.4617211880703584,1009250.0,0.345694880629345,0.38688569602727374,1580290.5,0.3283040475662085,0.36675733932534454,1637674.5,0.3280368007127896,0.36660816079660113,1658674.0,0.3282471544529671,0.3667586078811113
congenital anomalies,Congenital musculoskeletal deformities of spine,754.0,3926774.5,0.1651908027431625,0.22244186177606676,6730651.0,0.1283201598850795,0.17547606563519758,11390755.0,0.4797458379156694,0.4855027879706575,14102759.0,0.2988112068346549,0.3339461509349934,27250501.0,0.0189840952239422,0.031569057226330965,37882135.0,0.0032700941028852,0.006310070472604481,42062490.0,0.0005578251189133,0.0011775058457707854,42590314.5,0.0005525451801109,0.0011687167749014225,1901177.0,0.4113256087422924,0.4400895374028762,2906708.5,0.342423098569102,0.3896112960426216,4313058.5,0.4460589611805267,0.46131289524390107,4993005.0,0.4118753520735524,0.43537308475374437,9356013.0,0.2031270839388343,0.25549224393266484,12361013.0,0.3738335757662223,0.4051847286885325,12831376.0,0.2942641037846681,0.33739187547802424,12990497.0,0.2931332928221758,0.33866533490453193
congenital anomalies,Congenital anomalies of limbs,755.0,113763.0,0.2066572553482419,0.261110645253627,225259.5,0.0070718052980512,0.014686467019396887,271090.0,0.0072495417894754,0.01464378501187448,303758.5,0.0070002614805364,0.013770340281828877,767191.5,0.0331879831613842,0.051859352270277666,853032.0,0.0092568953397961,0.016156926204468344,885157.0,0.009320278539932,0.016182971196200446,896503.5,0.0093284240216758,0.016251014893002718,--,--,--,57595.5,0.178955711535537,0.2403565650464638,69160.5,0.1798221816957053,0.23928636842806833,77279.0,0.1773563739754016,0.23563516193674455,103945.0,0.1752697974727752,0.22821015483830617,117422.5,0.0301913969614443,0.053084351874817776,121915.5,0.0302599299653688,0.05315086144176191,123684.5,0.0303323710699959,0.05317733865774491
congenital anomalies,Congenital deformities of feet,755.1,21726.0,0.0979395529770351,0.14720883880187388,61926.0,0.0333322631888277,0.05752688871037344,142383.0,0.0210666679667533,0.03730917027893297,401474.5,0.005642995939259,0.0113867596631477,2861197.0,0.0023436582675908,0.0047515263507321255,4504049.0,0.0075691907448237,0.013528467849239003,4670736.0,0.0076349314553024,0.01359238169315459,4729768.5,0.007630099924793,0.013632618807608052,21643.0,0.0979441298266732,0.15731950734773836,61658.0,0.0333306583398956,0.06330190249928798,141711.0,0.0210551131951505,0.04155614446411292,267814.5,0.0196284264020272,0.039097595794707445,1764398.0,0.0068400852103608,0.014751685915048713,2375327.5,0.0072225404516524,0.015117988398800516,2462873.0,0.0072559445660617,0.014847677311237106,2494296.0,0.0072624107713246,0.01498055987040449
